id;idUniv;status;universitas;berdiri;noSK;tanggalSK;alamat;kotakab;kodePos;telepon;fax;email;website;oldAddr;oldLat;oldLong;Addr;Lat;Long
2830;3454;Aktif;STAI Mathali`ul Falah Kajen Margoyoso Pati;9/4/2008;Dj.I3022008;9/4/2008;" Jl. Raya Pati-Tayu KM 20 Purworejo Margoyoso Pati Jawa Tengah 59154
";Kab. Pati - Prop. Jawa Tengah - Indonesia;59154;0295-5501999;0295-4150081;info@ipmafa.ac.id;ipmafa.ac.id;" Jl. Raya Pati-Tayu KM 20 Purworejo Margoyoso Pati Jawa Tengah 59154
 Kab. Pati - Prop. Jawa Tengah - Indonesia 59154 ";-6.5907484;108.4206736;STAI Mathali`ul Falah Kajen Margoyoso Pati Kab. Pati - Prop. Jawa Tengah - Indonesia 59154;-6.5969991;111.0480077
2831;3455;Aktif;STAI Sufyan Tsauri Majenang;9/4/2008;Dj.I3022008;9/4/2008;Jl. KH. Sufyan Tsauri Po. Box. 18 Majenang ;Kab. Cilacap - Prop. Jawa Tengah - Indonesia;53257;0280-623562;0280-623562;staismeze@yahoo.co.id;http:staismajenang.ac.id;Jl. KH. Sufyan Tsauri Po. Box. 18 Majenang  Kab. Cilacap - Prop. Jawa Tengah - Indonesia 53257 ;-7.2330112;108.736337;STAI Sufyan Tsauri Majenang Kab. Cilacap - Prop. Jawa Tengah - Indonesia 53257;-7.2936465;108.7393914
2832;3456;Aktif;STIS Kebumen Jawa Tengah;17 Desember 2007 ;Dj.I4952007;17 Desember 2007 ; JL. Kutoarjo KM. 12 Mekarsari Kutowinangun Kebumen;Kab. Kebumen - Prop. Jawa Tengah - Indonesia;54393;0287-661182;0287-661182;stiskebumen@yahoo.co.id;www.stiskebumen.co.id; JL. Kutoarjo KM. 12 Mekarsari Kutowinangun Kebumen Kab. Kebumen - Prop. Jawa Tengah - Indonesia 54393 ;-7.7161554;109.7597768;STIS Kebumen Jawa Tengah Kab. Kebumen - Prop. Jawa Tengah - Indonesia 54393;-7.6922985;109.7472621
2833;3457;Aktif;Sekolah Tinggi Ilmu Tarbiyah (STIT) Al-Karimiyyah Sumenep;9/4/2008;Dj.I3022008;9/4/2008; Jl. Raya Gapura, Beraji Gapura Sumenep Madura;Kec. Gapura - Kab. Sumenep - Prop. Jawa Timur;69472;81703039434;(0328) 669854;stit.alkarimiyyah@yahoo.com;www.stit-alkarimiyyah.ac.id; Jl. Raya Gapura, Beraji Gapura Sumenep Madura Kec. Gapura - Kab. Sumenep - Prop. Jawa Timur 69472 ;-6.9978593;113.9618966;Sekolah Tinggi Ilmu Tarbiyah (STIT) Al-Karimiyyah Sumenep Kec. Gapura - Kab. Sumenep - Prop. Jawa Timur 69472;-6.9917995;113.9655419
2834;3458;Aktif;STAI Al-Fithrah Surabaya;17 Desember 2007 ;Dj.I4952007;17 Desember 2007 ;"Jl. Kedinding Lor No. 99 Kenjeran 
";Kota Surabaya - Prop. Jawa Timur - Indonesia;60129;313710977;313710977;stai.alfithrah@yahoo.com;www.alfithrah.ac.id;"Jl. Kedinding Lor No. 99 Kenjeran 
 Kota Surabaya - Prop. Jawa Timur - Indonesia 60129 ";-7.2228269;112.769237;STAI Al-Fithrah Surabaya Kota Surabaya - Prop. Jawa Timur - Indonesia 60129;-7.2218826;112.770753
2835;3459;Aktif;STAI Al-Hikmah Tuban;10 Juni 2010 ;Dj.I3622010;10 Juni 2010 ; JL. PP Al Hikmah Binangun Singgahan Tuban Jawa Timur;Kab. Tuban - Prop. Jawa Timur - Indonesia;62361;3567033241;0356-7033241;staialhikmahtuban@yahoo.com;www.satialhikmahtuban.ac.id; JL. PP Al Hikmah Binangun Singgahan Tuban Jawa Timur Kab. Tuban - Prop. Jawa Timur - Indonesia 62361 ;-7.0269714;111.7784653;STAI Al-Hikmah Tuban Kab. Tuban - Prop. Jawa Timur - Indonesia 62361;-7.0269714;111.7784653
2836;3460;Aktif;STAI Al-Yasini Pasuruan;27 Januari 2012 ;Dj.I1492012;27 Januari 2012 ; Jl.Pontren Terpadu Miftahul Ulum Al - Yasini Wonorejo Pasuruan;Kab. Pasuruan - Prop. Jawa Timur - Indonesia;67173;0343 4502993;0343 4502993;pt_alyasini@yahoo.co.id;http:www.stai-alyasini.ac.id; Jl.Pontren Terpadu Miftahul Ulum Al - Yasini Wonorejo Pasuruan Kab. Pasuruan - Prop. Jawa Timur - Indonesia 67173 ;-4.5259765;136.8874088;STAI Al-Yasini Pasuruan Kab. Pasuruan - Prop. Jawa Timur - Indonesia 67173;-7.692875;112.8242284
2837;3461;Aktif;STAI Ali bin Abi Thalib Surabaya;17 Desember 2007 ;Dj.I4952007;17 Desember 2007 ;Jl. Sidotopo Kidul 51 ;Kota Surabaya - Prop. Jawa Timur - Indonesia;60152;031-3732301;031-3732301;akademik@stai-ali.ac.id;http:www.stai-ali.ac.id;Jl. Sidotopo Kidul 51  Kota Surabaya - Prop. Jawa Timur - Indonesia 60152 ;-7.2326462;112.7520176;STAI Ali bin Abi Thalib Surabaya Kota Surabaya - Prop. Jawa Timur - Indonesia 60152;-7.2328435;112.7519754
2838;3462;Aktif;STAI An-Najah Surabaya;10 Juni 2010 ;DJ.I3612010;10 Juni 2010 ; Jl. Nginden Intan Timur I20 Sukolilo;Kota Surabaya - Prop. Jawa Timur - Indonesia;60118;031-5968304;031-5968304;staianajah@yahoo.co.id;stainasby.ac.id; Jl. Nginden Intan Timur I20 Sukolilo Kota Surabaya - Prop. Jawa Timur - Indonesia 60118 ;-7.305236;112.771705;STAI An-Najah Surabaya Kota Surabaya - Prop. Jawa Timur - Indonesia 60118;-7.3082726;112.7732074
2839;3463;Aktif;STAI At-Tahdzib Rejoagung Ngoro Jombang;10 Juni 2010 ;Dj.I3502010;10 Juni 2010 ; Jl. Ngoro-Kandangan Km. 03 PA Rejoagung Ngoro Jombang;Kab. Jombang - Prop. Jawa Timur - Indonesia;61473;(0354) 327847, (0321;-;ptais-136@kopertais4-sby.org;www.staia.ac.id; Jl. Ngoro-Kandangan Km. 03 PA Rejoagung Ngoro Jombang Kab. Jombang - Prop. Jawa Timur - Indonesia 61473 ;-7.6870388;112.2694256;STAI At-Tahdzib Rejoagung Ngoro Jombang Kab. Jombang - Prop. Jawa Timur - Indonesia 61473;-7.7236969;112.2743554
2840;3464;Aktif;STAI At-Tanwir Bojonegoro;10 Juni 2010 ;Dj.I3672010;10 Juni 2010 ; Jl. Raya Talun No. 220 Sumberrejo Bojonegoro;Kab. Bojonegoro - Prop. Jawa Timur - Indonesia;62191;353331610;353331610;staiattanwir@gmail.com;www.staiattanwir.ac.id; Jl. Raya Talun No. 220 Sumberrejo Bojonegoro Kab. Bojonegoro - Prop. Jawa Timur - Indonesia 62191 ;-7.172338;112.02142;STAI At-Tanwir Bojonegoro Kab. Bojonegoro - Prop. Jawa Timur - Indonesia 62191;-7.175063;112.015712
2841;3466;Aktif;STAI Hasan Jufri Bawean;10 Juni 2010 ;Dj.I347A2010;10 Juni 2010 ;KEBUNAGUNG LEBAK SANGKAPURA ;Kab. Gresik - Prop. Jawa Timur - Indonesia;61181;325423738;325423738;stai_haba@yahoo.com;www.staihabawean.ac.id;KEBUNAGUNG LEBAK SANGKAPURA  Kab. Gresik - Prop. Jawa Timur - Indonesia 61181 ;-5.8239635;112.6163148;STAI Hasan Jufri Bawean Kab. Gresik - Prop. Jawa Timur - Indonesia 61181;-5.8198666;112.6432393
2842;3467;Aktif;STAI Cendekia Insani Situbondo;10 Juni 2010 ;Dj.I3662010;10 Juni 2010 ;" Jl. Raya Paowan No. 25 Panarukan Situbondo
Kompleks Ponpes Nurul Huda Paowan";Kab. Situbondo - Prop. Jawa Timur - Indonesia;68351;0338 674726;0338 670 672;staicendekia@yahoo.co.id;-;" Jl. Raya Paowan No. 25 Panarukan Situbondo
Kompleks Ponpes Nurul Huda Paowan Kab. Situbondo - Prop. Jawa Timur - Indonesia 68351 ";-4.5259765;136.8874088;STAI Cendekia Insani Situbondo Kab. Situbondo - Prop. Jawa Timur - Indonesia 68351;-7.7172202;113.9595943
2843;3468;Aktif;STAI Darul Ulum Banyuwangi;9/4/2008;Dj.I3022008;9/4/2008;JL. KH. ASKANDAR KM. 02 WRINGINPUTIH MUNCAR BANYUWANGI;Kab. Banyuwangi - Prop. Jawa Timur - Indonesia;68472;81559580374;0333 597602;ptais134@kopertais4.or.id;www.staidubwi.or.id;JL. KH. ASKANDAR KM. 02 WRINGINPUTIH MUNCAR BANYUWANGI Kab. Banyuwangi - Prop. Jawa Timur - Indonesia 68472 ;-8.4441146;114.3311718;STAI Darul Ulum Banyuwangi Kab. Banyuwangi - Prop. Jawa Timur - Indonesia 68472;-8.4480167;114.3103718
2844;3469;Aktif;STAI Darussalam Nganjuk;10 Juni 2010 ;Dj.I3632010;10 Juni 2010 ;"Jl. KH. Wahid Hasyim 126 Krempyang Tanjunganom Nganjuk Jawa Timur.
";Kab. Nganjuk - Prop. Jawa Timur - Indonesia;64483;(0358) 773456;(0358) 773456;darussalam_krempyang@yahoo.co.id;staidakrempyang.ac.id;"Jl. KH. Wahid Hasyim 126 Krempyang Tanjunganom Nganjuk Jawa Timur.
 Kab. Nganjuk - Prop. Jawa Timur - Indonesia 64483 ";-7.6035984;111.9046384;STAI Darussalam Nganjuk Kab. Nganjuk - Prop. Jawa Timur - Indonesia 64483;-7.5994619;111.9105589
2845;3470;Aktif;Sekolah Tinggi Dirasat Islamiyah Imam Syafi`i Jember;10 Juni 2010 ;Dj.I3752010;10 Juni 2010 ;" Jl. MH. Thamrin Gg. Kepodang No. 5
Gladak Pakem Kranjingan Sumbersari";Kab. Jember - Prop. Jawa Timur - Indonesia;68123;331326831;331326831;admin@stdiis.ac.id;stdiis.ac.id;" Jl. MH. Thamrin Gg. Kepodang No. 5
Gladak Pakem Kranjingan Sumbersari Kab. Jember - Prop. Jawa Timur - Indonesia 68123 ";-8.2123388;113.6899952;Sekolah Tinggi Dirasat Islamiyah Imam Syafi`i Jember Kab. Jember - Prop. Jawa Timur - Indonesia 68123;-8.2123388;113.6899952
2846;3471;Aktif;STAI Ma`arif Magetan;9/4/2008;Dj.I3022008;9/4/2008; Jln. Maospat-Ngawi Desa Baluk Kecamatan Karangrejo Kabupaten Magetan;Kab. Magetan - Prop. Jawa Timur - Indonesia;63395;(0351) 865879 ;(0351) 865880;staimmagetan075@yahoo.co.id;staimmagetan.co.id; Jln. Maospat-Ngawi Desa Baluk Kecamatan Karangrejo Kabupaten Magetan Kab. Magetan - Prop. Jawa Timur - Indonesia 63395 ;-7.5571054;111.4256466;STAI Ma`arif Magetan Kab. Magetan - Prop. Jawa Timur - Indonesia 63395;-7.5601632;111.4253139
2847;3472;Aktif;STAI Ma`arif Sampang Madura, Jawa Timur;10 Juni 2010 ;Dj.I3712010;10 Juni 2010 ; Jl. Raya Bancelok Kec. Jrengik Kab. Sampang;Kab. Sampang - Prop. Jawa Timur - Indonesia;69272;87849633719;0323-321513;staim_sampang@yahoo.co.id;staimsampang.sch.id; Jl. Raya Bancelok Kec. Jrengik Kab. Sampang Kab. Sampang - Prop. Jawa Timur - Indonesia 69272 ;-4.5259765;136.8874088;STAI Ma`arif Sampang Madura, Jawa Timur Kab. Sampang - Prop. Jawa Timur - Indonesia 69272;-7.1346821;113.1560676
2848;3473;Aktif;STAI Miftahul Ulum Tarate Pandian Sumenep;9/4/2008;Dj.I3022008;9/4/2008;Jl. Pesantren No 11. Tarate Pandian Sumenep ;Kab. Sumenep - Prop. Jawa Timur - Indonesia;69414;0328-672153;0328-672153;ptais-132@kopertais4.or.id;www.alusymuni.org;Jl. Pesantren No 11. Tarate Pandian Sumenep  Kab. Sumenep - Prop. Jawa Timur - Indonesia 69414 ;-7.0094085;113.852402;STAI Miftahul Ulum Tarate Pandian Sumenep Kab. Sumenep - Prop. Jawa Timur - Indonesia 69414;-7.0041551;113.8510375
2849;3475;Aktif;STAI Nahdlatul Ulama (STAINU) Malang;10 Juni 2010 ;Dj.I3652010;10 Juni 2010 ; JL. RAYA KEPUHARJO 18 A KARANGPLOSO;Kab. Malang - Prop. Jawa Timur - Indonesia;65152;0341 465030 - 0341 7;0341 465030;stainumalang@gmail.com;stainumalang.blogspot.com; JL. RAYA KEPUHARJO 18 A KARANGPLOSO Kab. Malang - Prop. Jawa Timur - Indonesia 65152 ;-7.9109378;112.6223081;STAI Nahdlatul Ulama (STAINU) Malang Kab. Malang - Prop. Jawa Timur - Indonesia 65152;-7.9094949;112.6194797
2850;3476;Aktif;STAI Ngawi Jawa Timur;9/4/2008;Dj.I3022008;9/4/2008; Jl. Ir. Soekarno (Jalan Lingkar Selatan) Ngawi;Kab. Ngawi - Prop. Jawa Timur - Indonesia;63216;(0351) 742081;-;staingawi130@yahoo.co.id;staingawi.ac.id; Jl. Ir. Soekarno (Jalan Lingkar Selatan) Ngawi Kab. Ngawi - Prop. Jawa Timur - Indonesia 63216 ;-7.4224503;111.442332;STAI Ngawi Jawa Timur Kab. Ngawi - Prop. Jawa Timur - Indonesia 63216;-7.4222441;111.4244841
2851;3477;Aktif;STAI Nurul Huda Kapongan Situbondo;9/4/2008;Dj.I3022008;9/4/2008;Jl. Al-Habibi No. 02 RT 01RW 01 Peleyan Kapongan Situbondo;Kab. Situbondo - Prop. Jawa Timur - Indonesia;68362;8124919592; -;stainh_123@yahoo.com;www.stainurulhuda.com;Jl. Al-Habibi No. 02 RT 01RW 01 Peleyan Kapongan Situbondo Kab. Situbondo - Prop. Jawa Timur - Indonesia 68362 ;-4.5259765;136.8874088;STAI Nurul Huda Kapongan Situbondo Kab. Situbondo - Prop. Jawa Timur - Indonesia 68362;-7.713935;114.0735907
2852;3478;Aktif;STAI Pangeran Diponegoro Nganjuk Jawa Timur;4/20/2007;Dj.I1772007;4/20/2007; JL. WILIS, KELURAHAN KRAMAT, KABUPATEN NGANJUK;Kab. Nganjuk - Prop. Jawa Timur - Indonesia;64419;(0358)324737;(0358)324737;iaipangerandiponegoronganjuk@yahoo.com;www.iaipangerandiponegoronganjuk.co.id; JL. WILIS, KELURAHAN KRAMAT, KABUPATEN NGANJUK Kab. Nganjuk - Prop. Jawa Timur - Indonesia 64419 ;-7.607607;111.9101504;STAI Pangeran Diponegoro Nganjuk Jawa Timur Kab. Nganjuk - Prop. Jawa Timur - Indonesia 64419;-7.612063;111.917467
2853;3479;Aktif;STIT Al-Ibrohimy Bangkalan;17 Desember 2007 ;Dj.I4952007;17 Desember 2007 ; JL. RAYA GALIS NO.03 GALIS - BANGKALAN;Kab. Bangkalan - Prop. Jawa Timur - Indonesia;69173;031-71578315;-;stital.bangkalan@gmail.com;www.stital.ac.id; JL. RAYA GALIS NO.03 GALIS - BANGKALAN Kab. Bangkalan - Prop. Jawa Timur - Indonesia 69173 ;-7.109297;112.955917;STIT Al-Ibrohimy Bangkalan Kab. Bangkalan - Prop. Jawa Timur - Indonesia 69173;-7.1122657;112.9607919
2854;3480;Aktif;STIT Manhalul Ma`arif Praya Lombok Tengah;9/4/2008;Dj.I3022008;9/4/2008; Buncalang Desa Sukarara Kec. Jonggat Kab. Lombok Tengah NTB;Kab. Lombok Tengah - Prop. Nusa Tenggara Barat - Indonesia;83561;8175737321;-;stit_manhalulmaarif@yahoo.co.id;-; Buncalang Desa Sukarara Kec. Jonggat Kab. Lombok Tengah NTB Kab. Lombok Tengah - Prop. Nusa Tenggara Barat - Indonesia 83561 ;-8.6688303;116.2186488;STIT Manhalul Ma`arif Praya Lombok Tengah Kab. Lombok Tengah - Prop. Nusa Tenggara Barat - Indonesia 83561;-8.6688303;116.2186488
2855;3482;Aktif;STAI Al-Ma`arif Buntok;4/20/2007;Dj.I1772007;4/20/2007;ALAMAT BARU : JL. BARITO RAYA RT. 44 BUNTOK KABUPATEN BARITO SELATAN PROVINSI KA;Kab. Barito Selatan - Prop. Kalimantan Tengah - Indonesia;73712;52522530;52522530;Stai.almaarifbuntok@gmail.com;www.staialmaarifbuntok.com;ALAMAT BARU : JL. BARITO RAYA RT. 44 BUNTOK KABUPATEN BARITO SELATAN PROVINSI KA Kab. Barito Selatan - Prop. Kalimantan Tengah - Indonesia 73712 ;-1.8255326;114.7588155;STAI Al-Ma`arif Buntok Kab. Barito Selatan - Prop. Kalimantan Tengah - Indonesia 73712;-1.7189164;114.8643451
2856;3483;Aktif;STAI Sangatta;4/20/2007;Dj.I1772007;4/20/2007;Jln. APT. Pranoto No. 01 RT. 13 Dusun Singa Karta Sangatta Utara ;Kab. Kutai Timur - Prop. Kalimantan Timur - Indonesia;75611;0549-2028311;0549-2028311;stais_kutim@yahoo.co.id;http:www.staiskutim.ac.id;Jln. APT. Pranoto No. 01 RT. 13 Dusun Singa Karta Sangatta Utara  Kab. Kutai Timur - Prop. Kalimantan Timur - Indonesia 75611 ;0.4968673;117.5322943;STAI Sangatta Kab. Kutai Timur - Prop. Kalimantan Timur - Indonesia 75611;0.536494;117.5957391
2857;3484;Aktif;STIT Balikpapan (STITBA);4/20/2007;Dj.I1772007;4/20/2007; ;Kota Balikpapan - Prop. Kalimantan Timur - Indonesia;0; 0542 761340; ; stitba.ac@gmail.com; ;  Kota Balikpapan - Prop. Kalimantan Timur - Indonesia 0 ;-1.239174;116.873248;STIT Balikpapan (STITBA) Kota Balikpapan - Prop. Kalimantan Timur - Indonesia 0;-1.2769064;116.8329737
2858;3485;Aktif;STIT Syamsul Ma`arif Bontang;22 Juni 2006 ;Dj.I1672006;22 Juni 2006 ; Jl. Cut Nyak Dien RT 13 Gang Kerikil 8 No. 108 Bontang;Kota Bontang - Prop. Kalimantan Timur - Indonesia;73514;5483036386;5483036386;stitsyambtg@yahoo.co.id;www.stitsyamsul; Jl. Cut Nyak Dien RT 13 Gang Kerikil 8 No. 108 Bontang Kota Bontang - Prop. Kalimantan Timur - Indonesia 73514 ;-4.5259765;136.8874088;STIT Syamsul Ma`arif Bontang Kota Bontang - Prop. Kalimantan Timur - Indonesia 73514;-1.2769064;116.8329737
2859;3486;Aktif;STAI Bahriyatul Ulum Pandan;20 Juli 2010 ;Dj.I4542010;20 Juli 2010 ; Jl. KH. Zainul Arifin No. 101 Pandan;Kab. Tapanuli Tengah - Prop. Sumatera Utara - Indonesia;22611; 0631-372207; 0631-372207; bahriyatululumstai733@gmail.com;www.staibu.blogspot.com ; Jl. KH. Zainul Arifin No. 101 Pandan Kab. Tapanuli Tengah - Prop. Sumatera Utara - Indonesia 22611 ;1.7363421;98.8438681;STAI Bahriyatul Ulum Pandan Kab. Tapanuli Tengah - Prop. Sumatera Utara - Indonesia 22611;1.6847526;98.8914256
2860;3488;Aktif;STAI Ma`arif Kalirejo Lampung Tengah;27 Januari 2012 ;Dj.I1492012;27 Januari 2012 ; Jln. Jendral Sudirman No. 14 Kalirejo Lampung Tengah;Kab. Lampung Tengah - Prop. Lampung - Indonesia;34174;(0279) 370845;(0279) 370845;staim_kalirejo@yahoo.com;kosong; Jln. Jendral Sudirman No. 14 Kalirejo Lampung Tengah Kab. Lampung Tengah - Prop. Lampung - Indonesia 34174 ;-5.1918644;104.9622498;STAI Ma`arif Kalirejo Lampung Tengah Kab. Lampung Tengah - Prop. Lampung - Indonesia 34174;-5.2192569;104.9586063
2861;3489;Aktif;STAI Tulang Bawang, Lampung;9/4/2008;Dj.I3022008;9/4/2008;" Jl. Lintas Timur KM 19
Cahyou Randu 
Kecamatan Pagardewa
";Kab. Tulang Bawang Barat - Prop. Lampung - Indonesia;0;81369131273;816414428;stai.tuba@yahoo.com;staitubalampung.blogspot.com;" Jl. Lintas Timur KM 19
Cahyou Randu 
Kecamatan Pagardewa
 Kab. Tulang Bawang Barat - Prop. Lampung - Indonesia 0 ";-5.3733778;105.2212222;STAI Tulang Bawang, Lampung Kab. Tulang Bawang Barat - Prop. Lampung - Indonesia 0;-5.5013165;105.3332676
2862;3490;Aktif;STAI YASBA Kalianda Lampung Selatan;10 Juni 2010 ;Dj.I3562010;10 Juni 2010 ; Jl. Lettu Rochani No. 1 Kedaton Kec. Kalianda ;Kab. Lampung Selatan - Prop. Lampung - Indonesia;35511;(0727) 323131;(0727) 323071;rivanihadi@yahoo.co.id;www.stai-yasba.sch.id; Jl. Lettu Rochani No. 1 Kedaton Kec. Kalianda  Kab. Lampung Selatan - Prop. Lampung - Indonesia 35511 ;-5.736974;105.5914638;STAI YASBA Kalianda Lampung Selatan Kab. Lampung Selatan - Prop. Lampung - Indonesia 35511;-5.727459;105.592859
2863;3491;Aktif;STAINU Kotabumi Lampung Utara;27 Januari 2012 ;Dj.I1492012;27 Januari 2012 ; Jl.Alamsyah Ratu Perwira Negara Kalibening Kotabumi Lampung Utara;Kec. Abung Selatan - Kab. Lampung Utara - Prop. Lampung;34581;Hp 08127959826;0724 24254;mui.lampura@gmail.com; www.stainu-lampung.ac.id; Jl.Alamsyah Ratu Perwira Negara Kalibening Kotabumi Lampung Utara Kec. Abung Selatan - Kab. Lampung Utara - Prop. Lampung 34581 ;-4.8693112;104.9695592;STAINU Kotabumi Lampung Utara Kec. Abung Selatan - Kab. Lampung Utara - Prop. Lampung 34581;-4.8679879;105.0089888
2864;3492;Aktif;STIT Bustanul `Ulum Lampung Tengah;4/20/2007;Dj.I1772007;4/20/2007; Jl. Kawista NO. 15. RtRw. 006001. Jayasakti Kec. Anak Tuha Kab. Lampung Tenga;Kab. Lampung Tengah - Prop. Lampung - Indonesia;34176;23176789;WWW.STIT67;stitbustanulum@gmail.com;stitbustanululul.123website.co.id; Jl. Kawista NO. 15. RtRw. 006001. Jayasakti Kec. Anak Tuha Kab. Lampung Tenga Kab. Lampung Tengah - Prop. Lampung - Indonesia 34176 ;-5.0749517;104.7754307;STIT Bustanul `Ulum Lampung Tengah Kab. Lampung Tengah - Prop. Lampung - Indonesia 34176;-5.0862638;105.0633623
2865;3493;Aktif;STIT Pringsewu Lampung Selatan;6 Juli 2012 ;NO.: 866 Tahun 20L2;6 Juli 2012 ; JL. RAYA WONOKRIYO KECAMATAN GADINGREJO KABUPATEN PRINGSEWU - LAMPUNG;Kab. Lampung Selatan - Prop. Lampung - Indonesia;35372;(0729) 333091;(0729) 333091;stitpringsewu@gmail.com;www.stitpringsewu.ac.id; JL. RAYA WONOKRIYO KECAMATAN GADINGREJO KABUPATEN PRINGSEWU - LAMPUNG Kab. Lampung Selatan - Prop. Lampung - Indonesia 35372 ;-5.3626808;105.0206757;STIT Pringsewu Lampung Selatan Kab. Lampung Selatan - Prop. Lampung - Indonesia 35372;-5.3709453;105.0490372
2866;3494;Aktif;STAI Al-Khairaat Halmahera Selatan;27 Januari 2012 ;Dj.I1492012;27 Januari 2012 ; Jl. Benteng Barnaveld Labuha Bacan Kab. Halmahera Selatan, Maluku Utara;Kab. Maluku Tengah - Prop. Maluku - Indonesia;97791;(0927) 2321650;(0927) 2321650;Staialkhairaat_labuha@yahoo.co.id;staialkhairaatlabuha.ac.id; Jl. Benteng Barnaveld Labuha Bacan Kab. Halmahera Selatan, Maluku Utara Kab. Maluku Tengah - Prop. Maluku - Indonesia 97791 ;-7.528046;110.1990153;STAI Al-Khairaat Halmahera Selatan Kab. Maluku Tengah - Prop. Maluku - Indonesia 97791;-3.5655228;128.3152745
2867;3495;Aktif;STAI Babussalam Sula Maluku Utara;10 Juni 2010 ;Dj.I3602010;10 Juni 2010 ; JL. Pekuburan Islam Fatce Sanana, Kabupaten Kepulauan Sula;Kab. Kepulauan Sula - Prop. Maluku Utara - Indonesia;97795;9292221153;9292221958;stai.babussalamsula@yahoo.co.id;www.stai.babussalamsula.com; JL. Pekuburan Islam Fatce Sanana, Kabupaten Kepulauan Sula Kab. Kepulauan Sula - Prop. Maluku Utara - Indonesia 97795 ;-8.10076;112.733289;STAI Babussalam Sula Maluku Utara Kab. Kepulauan Sula - Prop. Maluku Utara - Indonesia 97795;0.780583;127.383348
2868;3496;Aktif;STES Harapan Bima Nusa Tenggara Barat;6 Juli 2012 ;NO.: 868 Tahun 20L2;6 Juli 2012 ; Bima - Nusa Tenggara Barat;Kab. Bima - Prop. Nusa Tenggara Barat - Indonesia;0;0374-52253;0374-52253;info@panma.ac.id;www.panma.ac.id; Bima - Nusa Tenggara Barat Kab. Bima - Prop. Nusa Tenggara Barat - Indonesia 0 ;-8.4749656;118.7647439;STES Harapan Bima Nusa Tenggara Barat Kab. Bima - Prop. Nusa Tenggara Barat - Indonesia 0;-8.362235;116.122724
2869;3497;Aktif;STIT Al-Aziziyah Kapek Gunungsari Lombok Barat Nusa Tenggara;4/20/2007;Dj.I1772007;4/20/2007; Jl. Raya Tanjung Kapek Gunungsari Lombok Barat NTB;Kab. Lombok Barat - Prop. Nusa Tenggara Barat - Indonesia;83351;3706163461;3706163462;stitalaziziyah@gmail.com;http:stitalaziziyah.wordpress.com; Jl. Raya Tanjung Kapek Gunungsari Lombok Barat NTB Kab. Lombok Barat - Prop. Nusa Tenggara Barat - Indonesia 83351 ;-8.5462816;116.0738958;STIT Al-Aziziyah Kapek Gunungsari Lombok Barat Nusa Tenggara Kab. Lombok Barat - Prop. Nusa Tenggara Barat - Indonesia 83351;-8.5462216;116.1054334
2870;3498;Aktif;STIT Palapa Nusantara Lombok Nusa Tenggara Barat;4/20/2007;Dj.I1772007;4/20/2007; JALAN PALAPA 01 SELEBUNG KETANGGA KERUAK LOMBOK TIMUR NUSA TENGGARA BARAT;Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia;83672;0376-2923923;0376-2923923;stitpalapanusantara@gmail.com;STITPN.BLOGSPOT.COM; JALAN PALAPA 01 SELEBUNG KETANGGA KERUAK LOMBOK TIMUR NUSA TENGGARA BARAT Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia 83672 ;-8.8771612;116.5705982;STIT Palapa Nusantara Lombok Nusa Tenggara Barat Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia 83672;-8.7593858;116.4758025
2871;3499;Aktif;STITNU Al-Mahsuni;27 Januari 2012 ;Dj.I1492012;27 Januari 2012 ; JL.LINTAS LASKAR 45 DANGER-LOTIM-NTB;Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia;83661;081 757 20 200;-;stitnualmahsuni@yahoo.com;-; JL.LINTAS LASKAR 45 DANGER-LOTIM-NTB Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia 83661 ;-8.587781;116.477939;STITNU Al-Mahsuni Kab. Lombok Timur - Prop. Nusa Tenggara Barat - Indonesia 83661;-8.6159094;116.4606969
2872;3500;Aktif;STAI Al-Ikhlas Sidikalang, Dairi, Sumatera Utara;17 Desember 2007 ;Dj.I4952007;17 Desember 2007 ; Jln. Masjid No. 2 Sidikalang Kabupaten Dairi Provinsi Sumatera Utara;Kec. Sidikalang - Kab. Dairi - Prop. Sumatera Utara;22211;(0627)21248;(0627)21248;Stai_Sidikalang@yahoo.com;httpstai_sidikalang.blogspot.com; Jln. Masjid No. 2 Sidikalang Kabupaten Dairi Provinsi Sumatera Utara Kec. Sidikalang - Kab. Dairi - Prop. Sumatera Utara 22211 ;3.5503579;98.6927471;STAI Al-Ikhlas Sidikalang, Dairi, Sumatera Utara Kec. Sidikalang - Kab. Dairi - Prop. Sumatera Utara 22211;-0.9070232;100.3530307
